entity_id,entity_type,schema_version,food_id,name,name_en,group_name,group,portion_g,portion_basis,energy_kcal,protein_g,carbs_g,fat_g,fiber_g,calculated_kcal_from_macros,kcal_gap_pct,quality_score,missing_nutrients_count,meal_suggestion,provenance,source_code,updated_at
food_12018,food,v1,12018,Kẹo dừa mềm,Sweets with coconut aroma,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,425.0,0.6,78.1,12.2,,424.6,0.09,0.84,8,General,Viện Dinh dưỡng Quốc gia,12018,2026-02-11T19:10:19Z
food_12019,food,v1,12019,Kẹo dứa mềm,Pineapple sweets candy,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,425.0,0.6,78.1,12.2,,424.6,0.09,0.84,8,General,Viện Dinh dưỡng Quốc gia,12019,2026-02-11T19:10:21Z
food_12020,food,v1,12020,Kẹo lạc,Peanut candy,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,458.0,10.3,67.0,16.5,,457.7,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,12020,2026-02-11T19:10:21Z
food_12021,food,v1,12021,Kẹo Pastille (kẹo ngậm bạc hà),Menthol pastille,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,356.0,5.2,83.8,,,356.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,12021,2026-02-11T19:10:21Z
food_12022,food,v1,12022,Kẹo sô cô la,Sweets with chocolate,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,393.0,1.6,86.3,4.6,,393.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,12022,2026-02-11T19:10:21Z
food_12023,food,v1,12023,Kẹo sữa,Sweets with milk,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,390.0,2.9,83.0,5.2,,390.4,0.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,12023,2026-02-11T19:10:21Z
food_12024,food,v1,12024,Kẹo vừng viên,Sesame candy,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,424.0,2.8,87.6,6.9,,423.7,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,12024,2026-02-11T19:10:21Z
food_12025,food,v1,12025,Mạch nha,Malt,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,331.0,0.2,82.5,,,330.8,0.06,0.69,8,General,Viện Dinh dưỡng Quốc gia,12025,2026-02-11T19:10:21Z
food_12026,food,v1,12026,Mật ong,Honey,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,327.0,0.4,81.3,,,326.8,0.06,0.69,8,General,Viện Dinh dưỡng Quốc gia,12026,2026-02-11T19:10:21Z
food_12027,food,v1,12027,Mứt lạc,Peanut sugar (Jam),"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,433.0,5.4,83.6,8.6,,433.4,0.09,0.84,8,General,Viện Dinh dưỡng Quốc gia,12027,2026-02-11T19:10:21Z
food_12044,food,v1,12044,Bánh chocopie,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,435.3,5.51,66.12,16.53,,435.29,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,12044,2026-02-11T19:10:21Z
food_12053,food,v1,12053,Bánh sữa,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,427.0,10.32,70.95,11.35,,427.23,0.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,12053,2026-02-11T19:10:21Z
food_12063,food,v1,12063,Thạch POKE hương trái cây ,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,253.0,,63.16,,,252.64,0.14,0.54,8,General,Viện Dinh dưỡng Quốc gia,12063,2026-02-11T19:10:21Z
food_12066,food,v1,12066,"Bim bim, gạo, mặn",,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,458.0,5.0,47.5,27.5,,457.5,0.11,0.86,7,General,Viện Dinh dưỡng Quốc gia,12066,2026-02-11T19:10:21Z
food_12072,food,v1,12072,Đậu phộng da cá,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,540.0,13.33,46.67,33.33,,539.97,0.01,0.84,8,General,Viện Dinh dưỡng Quốc gia,12072,2026-02-11T19:10:21Z
food_12073,food,v1,12073,Kem ngô,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,199.0,3.2,27.6,8.4,,198.8,0.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,12073,2026-02-11T19:10:21Z
food_12077,food,v1,12077,Kem que Merino Cacao - Sô cô la,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,227.0,3.8,28.2,11.0,,227.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,12077,2026-02-11T19:10:24Z
food_12078,food,v1,12078,Kem đậu xanh,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,227.0,3.8,28.2,11.0,,227.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,12078,2026-02-11T19:10:24Z
food_12079,food,v1,12079,Kem tươi,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,1.0,335.0,35.5,2.4,,1503.6,150260.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,12079,2026-02-11T19:10:24Z
food_12084,food,v1,12084,Bánh bông lan,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,489.0,5.1,50.8,29.5,,489.1,0.02,0.84,8,General,Viện Dinh dưỡng Quốc gia,12084,2026-02-11T19:10:24Z
food_12085,food,v1,12085,Bánh gấu,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,475.7,5.41,64.86,21.62,,475.66,0.01,0.84,8,General,Viện Dinh dưỡng Quốc gia,12085,2026-02-11T19:10:24Z
food_12086,food,v1,12086,Bánh ngũ cốc cao năng lượng,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,500.0,14.1,39.1,31.9,,499.9,0.02,0.84,8,General,Viện Dinh dưỡng Quốc gia,12086,2026-02-11T19:10:24Z
food_12087,food,v1,12087,Bánh quy tròn nhân kem Ritz,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,507.0,6.9,56.3,28.3,,507.5,0.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,12087,2026-02-11T19:10:24Z
food_12088,food,v1,12088,Bánh trứng Custas,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,434.0,4.26,46.81,25.53,,434.05,0.01,0.84,8,General,Viện Dinh dưỡng Quốc gia,12088,2026-02-11T19:10:24Z
food_12089,food,v1,12089,Bánh gối,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,318.0,3.7,55.42,9.1,,318.38,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,12089,2026-02-11T19:10:24Z
food_12090,food,v1,12090,Bánh rán nhân đỗ,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,318.0,3.7,55.42,9.1,,318.38,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,12090,2026-02-11T19:10:24Z
food_12091,food,v1,12091,Bánh tiêu,,"Đồ ngọt (đường, bánh, mứt, kẹo)","Đồ ngọt (đường, bánh, mứt, kẹo)",100,per_100g,318.0,3.7,55.42,9.1,,318.38,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,12091,2026-02-11T19:10:24Z
food_13001,food,v1,13001,Cary bột,Cari powder ,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,318.0,8.2,54.9,7.3,,318.1,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,13001,2026-02-11T19:10:24Z
food_13002,food,v1,13002,Gừng khô (bột),Ginger root dried,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,346.0,7.6,74.5,2.9,,354.5,2.46,0.84,8,General,Viện Dinh dưỡng Quốc gia,13002,2026-02-11T19:10:24Z
food_13003,food,v1,13003,Gừng tươi,Ginger root fresh,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,41.0,0.4,8.59,0.51,,40.55,1.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,13003,2026-02-11T19:10:24Z
food_13004,food,v1,13004,Hạt tiêu,Pepper black seeds,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,365.0,7.0,67.6,7.4,,365.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,13004,2026-02-11T19:10:24Z
food_13005,food,v1,13005,Muối,Table salt,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,1.0,,,,,0.0,100.0,0.24,8,General,Viện Dinh dưỡng Quốc gia,13005,2026-02-11T19:10:26Z
food_13006,food,v1,13006,"Nghệ khô, bột","Turmeric rhizome, dried","Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,380.0,7.83,64.91,9.88,,379.88,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,13006,2026-02-11T19:10:26Z
food_13007,food,v1,13007,Nghệ tươi,"Turmeric, rhizome, fresh","Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,51.0,1.1,11.0,0.3,,51.1,0.2,0.84,8,General,Viện Dinh dưỡng Quốc gia,13007,2026-02-11T19:10:26Z
food_13008,food,v1,13008,ớt khô bột,"Red pepper, dried powder","Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,322.0,15.6,55.4,4.2,,321.8,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,13008,2026-02-11T19:10:26Z
food_13009,food,v1,13009,Riềng,Alpinia root,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,26.0,0.3,6.2,,,26.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,13009,2026-02-11T19:10:26Z
food_13010,food,v1,13010,Magi,Soybean sauce,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,65.0,10.0,6.1,0.1,,65.3,0.46,0.84,8,General,Viện Dinh dưỡng Quốc gia,13010,2026-02-11T19:10:26Z
food_13011,food,v1,13011,Mắm tôm đặc,"Shrimp sauce, concentrate","Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,73.0,14.8,,1.5,,72.7,0.41,0.69,8,General,Viện Dinh dưỡng Quốc gia,13011,2026-02-11T19:10:26Z
food_13012,food,v1,13012,Mắm tôm loãng,Shrimp sauce,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,44.0,7.0,2.1,0.8,,43.6,0.91,0.84,8,General,Viện Dinh dưỡng Quốc gia,13012,2026-02-11T19:10:26Z
food_13013,food,v1,13013,Mắm tép chua,River shrimp (small) sauce,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,68.0,8.7,5.5,1.2,,67.6,0.59,0.84,8,General,Viện Dinh dưỡng Quốc gia,13013,2026-02-11T19:10:26Z
food_13014,food,v1,13014,Nước mắm cá (loại đặc biệt),Fish sauce (high quality),"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,60.0,15.0,,,,60.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,13014,2026-02-11T19:10:26Z
food_13015,food,v1,13015,Nước mắm loại I,"Fish sauce liquid, grade I","Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,28.0,7.1,,,,28.4,1.43,0.54,8,General,Viện Dinh dưỡng Quốc gia,13015,2026-02-11T19:10:26Z
food_13016,food,v1,13016,Nước mắm loại II,Fish sauce liquid grade II,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,21.0,5.2,,,,20.8,0.95,0.54,8,General,Viện Dinh dưỡng Quốc gia,13016,2026-02-11T19:10:26Z
food_13017,food,v1,13017,Nước mắm cá,"Fish sauce, ready-to-serve","Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,35.0,5.06,3.64,0.01,,34.89,0.31,0.84,8,General,Viện Dinh dưỡng Quốc gia,13017,2026-02-11T19:10:26Z
food_13018,food,v1,13018,Nước mắm cô,Fish sauce dried,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,131.0,32.8,,,,131.2,0.15,0.54,8,General,Viện Dinh dưỡng Quốc gia,13018,2026-02-11T19:10:26Z
food_13019,food,v1,13019,Tương ngô,Soybean sauce with rice and maize,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,75.0,3.9,14.5,0.1,,74.5,0.67,0.84,8,General,Viện Dinh dưỡng Quốc gia,13019,2026-02-11T19:10:26Z
food_13020,food,v1,13020,Tương nếp,Soybean sauce with glutinous rice,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,86.0,4.3,15.7,0.7,,86.3,0.35,0.84,8,General,Viện Dinh dưỡng Quốc gia,13020,2026-02-11T19:10:29Z
food_13021,food,v1,13021,Tương ớt,Chili sauce ,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,41.0,0.5,8.5,0.5,,40.5,1.22,0.84,8,General,Viện Dinh dưỡng Quốc gia,13021,2026-02-11T19:10:29Z
food_13022,food,v1,13022,Xì dầu,Soybean sauce,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,55.0,6.3,7.46,0.04,,55.4,0.73,0.84,8,General,Viện Dinh dưỡng Quốc gia,13022,2026-02-11T19:10:29Z
food_13023,food,v1,13023,Sốt mayonnaise,Mayonnaise,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,701.0,,0.1,77.8,,700.6,0.06,0.69,8,General,Viện Dinh dưỡng Quốc gia,13023,2026-02-11T19:10:29Z
food_13024,food,v1,13024,Sả,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,1.0,0.8,16.5,1.0,,78.2,7720.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,13024,2026-02-11T19:10:29Z
food_13025,food,v1,13025,Bột canh,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,62.2,1.05,14.5,,,62.2,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,13025,2026-02-11T19:10:29Z
food_13026,food,v1,13026,Bột nêm,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,188.0,12.73,30.18,1.82,,188.02,0.01,0.84,8,General,Viện Dinh dưỡng Quốc gia,13026,2026-02-11T19:10:29Z
food_13027,food,v1,13027,Dầu hào,Oyster sauce,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,73.0,2.9,14.7,0.3,,73.1,0.14,0.84,8,General,Viện Dinh dưỡng Quốc gia,13027,2026-02-11T19:10:29Z
food_13028,food,v1,13028,Gia vị,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,62.2,1.05,14.5,,,62.2,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,13028,2026-02-11T19:10:29Z
food_13029,food,v1,13029,Mỳ chính,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,282.0,,,,,0.0,100.0,0.24,8,General,Viện Dinh dưỡng Quốc gia,13029,2026-02-11T19:10:29Z
food_13030,food,v1,13030,Ngũ vị hương,Five-spice seasoning,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,1.0,,,,,0.0,100.0,0.24,8,General,Viện Dinh dưỡng Quốc gia,13030,2026-02-11T19:10:29Z
food_13031,food,v1,13031,Nước hàng,Sugar cooked to make color,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,1.0,,,,,0.0,100.0,0.24,8,General,Viện Dinh dưỡng Quốc gia,13031,2026-02-11T19:10:29Z
food_13032,food,v1,13032,Nước sốt cà chua,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,1.0,1.1,27.4,0.1,,114.9,11390.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,13032,2026-02-11T19:10:29Z
food_13034,food,v1,13034,Giấm ăn,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,21.0,,0.93,,,3.72,82.29,0.39,8,General,Viện Dinh dưỡng Quốc gia,13034,2026-02-11T19:10:29Z
food_13039,food,v1,13039,Ớt tươi,Chilli (fresh) ,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,18.0,1.4,2.6,0.2,,17.8,1.11,0.84,8,General,Viện Dinh dưỡng Quốc gia,13039,2026-02-11T19:10:29Z
food_13044,food,v1,13044,Mù tạt,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,69.0,4.25,5.3,3.38,,68.62,0.55,0.84,8,General,Viện Dinh dưỡng Quốc gia,13044,2026-02-11T19:10:31Z
food_13045,food,v1,13045,Bột chiên giòn,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,351.6,8.5,74.9,2.0,,351.6,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,13045,2026-02-11T19:10:31Z
food_13046,food,v1,13046,Bột năng,Tapioca Starch/Tapioca Flour,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,343.0,0.7,85.1,,,343.2,0.06,0.69,8,General,Viện Dinh dưỡng Quốc gia,13046,2026-02-11T19:10:31Z
food_13049,food,v1,13049,Mẻ,Fermented rice or rice noodle,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,1.0,,,,,0.0,100.0,0.24,8,General,Viện Dinh dưỡng Quốc gia,13049,2026-02-11T19:10:31Z
food_13054,food,v1,13054,Sa tế,Chilli paste,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,70.0,1.1,4.1,5.5,,70.3,0.43,0.84,8,General,Viện Dinh dưỡng Quốc gia,13054,2026-02-11T19:10:31Z
food_13056,food,v1,13056,Bột hạt điều đỏ,Annatto seed powder,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,1.0,11.5,42.2,2.23,,234.87,23387.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,13056,2026-02-11T19:10:31Z
food_13059,food,v1,13059,Lá chanh,Lemon leaf,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,91.0,4.25,18.46,,,90.84,0.18,0.69,8,General,Viện Dinh dưỡng Quốc gia,13059,2026-02-11T19:10:31Z
food_13067,food,v1,13067,Bột chiên xù,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,383.0,11.4,75.9,3.75,,382.95,0.01,0.84,8,General,Viện Dinh dưỡng Quốc gia,13067,2026-02-11T19:10:31Z
food_13072,food,v1,13072,Hạt ý dĩ,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,358.0,14.2,67.2,3.6,,358.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,13072,2026-02-11T19:10:31Z
food_13073,food,v1,13073,Nước ướp gà nướng,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,1.0,0.82,40.8,0.63,,172.15,17115.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,13073,2026-02-11T19:10:31Z
food_13074,food,v1,13074,Nước ướp thịt kho,,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,269.9,2.8,49.6,6.7,,269.9,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,13074,2026-02-11T19:10:31Z
food_13075,food,v1,13075,Gói thuốc bắc (dùng để hầm thịt),,"Gia vị, nước chấm","Gia vị, nước chấm",100,per_100g,281.0,4.72,72.5,0.5,,313.38,11.52,0.84,8,General,Viện Dinh dưỡng Quốc gia,13075,2026-02-11T19:10:31Z
food_14001,food,v1,14001,"Bia (cồn: 4,5 g)","Beer light (4,5 % Alcohol)",Nước giải khát,Nước giải khát,100,per_100g,43.0,0.5,2.3,,,11.2,73.95,0.54,8,General,Viện Dinh dưỡng Quốc gia,14001,2026-02-11T19:10:31Z
food_14002,food,v1,14002,Cô nhắc (cồn 32 g),Cognac (32% alcohol),Nước giải khát,Nước giải khát,100,per_100g,224.0,,,,,0.0,100.0,0.24,8,General,Viện Dinh dưỡng Quốc gia,14002,2026-02-11T19:10:31Z
food_14003,food,v1,14003,Cốc tain (cồn 13 g),Cocktail (13% alcohol),Nước giải khát,Nước giải khát,100,per_100g,155.0,,15.74,,,62.96,59.38,0.39,8,General,Viện Dinh dưỡng Quốc gia,14003,2026-02-11T19:10:31Z
food_14004,food,v1,14004,Coca cola,Coca Cola,Nước giải khát,Nước giải khát,100,per_100g,42.0,,10.4,,,41.6,0.95,0.54,8,General,Viện Dinh dưỡng Quốc gia,14004,2026-02-11T19:10:34Z
food_14005,food,v1,14005,Nước cam tươi,"Orange juice, fresh",Nước giải khát,Nước giải khát,100,per_100g,23.0,0.7,4.7,0.2,,23.4,1.74,0.84,8,General,Viện Dinh dưỡng Quốc gia,14005,2026-02-11T19:10:34Z
food_14006,food,v1,14006,Nước dừa non tươi,Water from immature coconut,Nước giải khát,Nước giải khát,100,per_100g,21.0,0.4,4.7,0.1,,21.3,1.43,0.84,8,General,Viện Dinh dưỡng Quốc gia,14006,2026-02-11T19:10:34Z
food_14007,food,v1,14007,Nước ép cà chua,"Tomato juice, without salt added",Nước giải khát,Nước giải khát,100,per_100g,21.0,0.8,3.0,0.6,,20.6,1.9,0.84,8,General,Viện Dinh dưỡng Quốc gia,14007,2026-02-11T19:10:34Z
food_14008,food,v1,14008,Nước khoáng,Mineral water,Nước giải khát,Nước giải khát,100,per_100g,1.0,,0.02,,,0.08,92.0,0.39,8,General,Viện Dinh dưỡng Quốc gia,14008,2026-02-11T19:10:34Z
food_14009,food,v1,14009,Nước quít tươi,Mandarins juice (fresh),Nước giải khát,Nước giải khát,100,per_100g,25.0,0.4,5.3,0.2,,24.6,1.6,0.84,8,General,Viện Dinh dưỡng Quốc gia,14009,2026-02-11T19:10:34Z
food_14010,food,v1,14010,"Rượu cam, chanh (cồn 24,2 g)","Liqueur orange, citron",Nước giải khát,Nước giải khát,100,per_100g,241.0,,,,,0.0,100.0,0.24,8,General,Viện Dinh dưỡng Quốc gia,14010,2026-02-11T19:10:34Z
food_14011,food,v1,14011,Rượu nếp (80g/ 24 ml) (cồn 5 g),Rice glutinous Vodka,Nước giải khát,Nước giải khát,100,per_100g,202.0,4.0,37.9,,,167.6,17.03,0.54,8,General,Viện Dinh dưỡng Quốc gia,14011,2026-02-11T19:10:34Z
food_14012,food,v1,14012,Rượu trắng (cồn 39 g),Vodka (39% alcohol),Nước giải khát,Nước giải khát,100,per_100g,273.0,,,,,0.0,100.0,0.24,8,General,Viện Dinh dưỡng Quốc gia,14012,2026-02-11T19:10:34Z
food_14013,food,v1,14013,"Rượu vang đỏ (cồn 9,5 g)",Red wine (9.5% alcohol),Nước giải khát,Nước giải khát,100,per_100g,69.0,0.2,2.02,,,8.88,87.13,0.54,8,General,Viện Dinh dưỡng Quốc gia,14013,2026-02-11T19:10:34Z
food_14014,food,v1,14014,"Rượu vang trắng (cồn 9,5 g)",White wine (9.5% alcohol),Nước giải khát,Nước giải khát,100,per_100g,66.0,0.1,0.2,,,1.2,98.18,0.54,8,General,Viện Dinh dưỡng Quốc gia,14014,2026-02-11T19:10:34Z
food_14015,food,v1,14015,Rượu vang trắng ngọt (cồn 10.2 g),"White wine, sweet (10.2% alcohol)",Nước giải khát,Nước giải khát,100,per_100g,96.0,0.2,5.9,,,24.4,74.58,0.54,8,General,Viện Dinh dưỡng Quốc gia,14015,2026-02-11T19:10:34Z
food_14016,food,v1,14016,"Rượu Whisky (cồn 35,2 g)",Whisky liqueur (35.2% alcohol),Nước giải khát,Nước giải khát,100,per_100g,246.0,,,,,0.0,100.0,0.24,8,General,Viện Dinh dưỡng Quốc gia,14016,2026-02-11T19:10:34Z
food_14026,food,v1,14026,Cà phê sữa hòa tan,,Nước giải khát,Nước giải khát,100,per_100g,392.0,2.36,94.9,0.36,,392.28,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,14026,2026-02-11T19:10:34Z
food_14040,food,v1,14040,Nước mía,,Nước giải khát,Nước giải khát,100,per_100g,79.6,,20.2,,,80.8,1.51,0.54,8,General,Viện Dinh dưỡng Quốc gia,14040,2026-02-11T19:10:34Z
food_14047,food,v1,14047,Nước ép dưa hấu,"Juice, watermelon",Nước giải khát,Nước giải khát,100,per_100g,34.0,0.61,7.55,0.15,,33.99,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,14047,2026-02-11T19:10:36Z
food_14054,food,v1,14054,Nước ép đào đóng hộp,"Juice  packaged, Peach ",Nước giải khát,Nước giải khát,100,per_100g,57.0,0.27,13.92,0.02,,56.94,0.11,0.84,8,General,Viện Dinh dưỡng Quốc gia,14054,2026-02-11T19:10:36Z
